Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2023-12-15,196.8231201171875,149.97000122070312,132.27247619628906,368.7148742675781,253.5
2023-12-18,195.14947509765625,154.07000732421875,135.46456909179688,370.6243896484375,252.0800018310547
2023-12-19,196.1955108642578,153.7899932861328,136.3124542236328,371.2311096191406,257.2200012207031
2023-12-20,194.09349060058594,152.1199951171875,137.99827575683594,368.60546875,247.13999938964844
2023-12-21,193.94403076171875,153.83999633789062,140.07315063476562,371.50958251953125,254.5
2023-12-22,192.86813354492188,153.4199981689453,141.14051818847656,372.5439453125,252.5399932861328
2023-12-26,192.32022094726562,153.41000366210938,141.17044067382812,372.6235046386719,256.6099853515625
2023-12-27,192.41983032226562,153.33999633789062,140.0232696533203,372.0367126464844,261.44000244140625
2023-12-28,192.84820556640625,153.3800048828125,139.8836212158203,373.2401123046875,253.17999267578125
2023-12-29,191.8021697998047,151.94000244140625,139.34495544433594,373.9959716796875,248.47999572753906
