Date,AAPL,AMZN,CAT,GOOGL,MSFT,TSLA,UPS
2020-11-13,116.74729919433594,156.4405059814453,159.06407165527344,88.39411926269531,209.15377807617188,136.1666717529297,144.0462646484375
2020-11-16,117.76537322998047,156.55299377441406,160.43508911132812,88.48240661621094,209.849365234375,136.02999877929688,148.24435424804688
2020-11-17,116.87455749511719,156.7830047607422,159.2493896484375,87.86543273925781,207.1734619140625,147.20333862304688,148.63160705566406
2020-11-18,115.54319763183594,155.2729949951172,160.01824951171875,86.81702423095703,204.442138671875,162.2133331298828,148.253173828125
2020-11-19,116.14034271240234,155.8509979248047,160.1664581298828,87.71131134033203,205.74000549316406,166.42333984375,146.5193328857422
2020-11-20,114.86772918701172,154.97000122070312,159.5458221435547,86.60455322265625,203.7738494873047,163.20333862304688,144.12550354003906
2020-11-23,111.4512710571289,154.91949462890625,161.9080047607422,86.16464233398438,203.5026397705078,173.9499969482422,146.625
2020-11-24,112.74344635009766,155.9029998779297,163.8718719482422,87.97715759277344,207.1347198486328,185.1266632080078,151.98477172851562
2020-11-25,113.58534240722656,159.2534942626953,161.76907348632812,87.9886245727539,207.1444091796875,191.3333282470703,150.05735778808594
2020-11-27,114.133544921875,159.76699829101562,162.18589782714844,89.13029479980469,208.461669921875,195.25332641601562,148.64041137695312
2020-11-30,116.54173278808594,158.40199279785156,160.8056640625,87.50332641601562,207.33815002441406,189.1999969482422,150.5590362548828
2020-12-01,120.13439178466797,161.00399780273438,160.49993896484375,89.54627227783203,209.41082763671875,194.9199981689453,147.82188415527344
2020-12-02,120.48681640625,160.17649841308594,161.06500244140625,91.02310943603516,208.59722900390625,189.60667419433594,148.5876007080078
2020-12-03,120.34976959228516,159.3365020751953,161.76907348632812,90.86700439453125,207.50279235839844,197.7933349609375,147.70750427246094
2020-12-04,119.67427825927734,158.12899780273438,168.79080200195312,90.96276092529297,207.61903381347656,199.67999267578125,147.19705200195312
2020-12-07,121.14269256591797,157.89999389648438,165.54856872558594,90.6270980834961,207.55123901367188,213.9199981689453,147.39068603515625
2020-12-08,121.75941467285156,158.864501953125,165.66897583007812,90.3427963256836,209.2171173095703,216.6266632080078,146.44012451171875
2020-12-09,119.21419525146484,155.2100067138672,166.80844116210938,88.67342376708984,205.1394805908203,201.4933319091797,148.89561462402344
2020-12-10,120.6434326171875,155.07449340820312,165.67828369140625,88.16419219970703,203.89976501464844,209.02333068847656,144.54791259765625
2020-12-11,119.83092498779297,155.8209991455078,166.0858917236328,88.52080535888672,206.55360412597656,203.3300018310547,148.2091064453125
2020-12-14,119.21419525146484,157.84849548339844,164.93716430664062,87.3965835571289,207.4640350341797,213.27667236328125,146.642578125
2020-12-15,125.1856689453125,158.25599670410156,168.35540771484375,87.83650207519531,207.39625549316406,211.0833282470703,147.12661743164062
2020-12-16,125.11714172363281,162.04800415039062,166.2803955078125,87.6424789428711,212.38424682617188,207.58999633789062,149.73170471191406
2020-12-17,125.98839569091797,161.8040008544922,165.9746856689453,86.81053924560547,212.5198974609375,218.63333129882812,153.56898498535156
2020-12-18,123.99139404296875,160.08250427246094,167.63287353515625,86.0978012084961,211.71595764160156,231.6666717529297,154.17623901367188
2020-12-21,125.52828979492188,160.3090057373047,166.89178466796875,86.5137710571289,215.59017944335938,216.6199951171875,151.8967742919922
2020-12-22,129.10140991210938,160.3260040283203,163.57545471191406,85.79854583740234,216.89773559570312,213.44667053222656,153.6305694580078
2020-12-23,128.20079040527344,159.2635040283203,165.2799072265625,86.19805908203125,214.06956481933594,215.32666015625,151.94078063964844
2020-12-24,129.18951416015625,158.63450622558594,166.3359832763672,86.49382019042969,215.74514770507812,220.58999633789062,151.54473876953125
2020-12-28,133.81004333496094,164.197998046875,165.23361206054688,88.4789047241211,217.88568115234375,221.22999572753906,150.81427001953125
2020-12-29,132.0283660888672,166.10000610351562,163.6403045654297,87.67091369628906,217.10113525390625,221.99667358398438,148.76361083984375
2020-12-30,130.90264892578125,164.29249572753906,166.78060913085938,86.59806823730469,214.70880126953125,231.5933380126953,146.29934692382812
