Date,BAC,CVX,GOOGL,MSFT,SLB,TSLA,XOM
2021-09-23,38.55937576293945,88.9720230102539,140.86720275878906,292.0374450683594,27.288713455200195,251.2133331298828,51.07368850708008
2021-09-24,38.975582122802734,89.45219421386719,141.8637237548828,291.8327331542969,27.411548614501953,258.1300048828125,51.53002166748047
2021-09-27,40.01148223876953,91.5595474243164,140.72354125976562,286.7828369140625,28.526533126831055,263.78668212890625,53.06008529663086
2021-09-28,39.91899108886719,91.90634155273438,135.49449157714844,276.4002685546875,29.206863403320312,259.1866760253906,53.614837646484375
2021-09-29,39.83574295043945,91.87965393066406,134.0216522216797,276.86822509765625,28.65882110595703,260.4366760253906,53.57905578613281
2021-09-30,39.26230239868164,90.20799255371094,133.34580993652344,274.8404846191406,28.006839752197266,258.49334716796875,52.630592346191406
2021-10-01,39.845001220703125,92.76885986328125,136.2057342529297,281.8401794433594,28.687170028686523,258.40667724609375,54.5185661315918
2021-10-04,40.085479736328125,93.11563873291016,133.32936096191406,276.00054931640625,29.178516387939453,260.510009765625,55.22543716430664
2021-10-05,40.899391174316406,94.12930297851562,135.68701171875,281.50872802734375,28.904495239257812,260.1966552734375,55.13595962524414
2021-10-06,40.91788864135742,93.3023681640625,137.2252197265625,285.7494201660156,28.29030990600586,260.9166564941406,54.124874114990234
2021-10-07,40.80689239501953,93.96923065185547,138.88111877441406,287.44573974609375,29.31080436706543,264.53668212890625,54.2769775390625
2021-10-08,41.010379791259766,96.07662200927734,139.4402313232422,287.44573974609375,29.91553497314453,261.8299865722656,55.63703536987305
2021-10-11,40.492435455322266,95.25857543945312,138.5708770751953,286.84130859375,30.671457290649414,263.9800109863281,55.08226776123047
2021-10-12,40.27045440673828,95.27633666992188,136.11196899414062,285.5252380371094,31.068317413330078,268.5733337402344,54.79595184326172
2021-10-13,39.900489807128906,95.8454360961914,137.24215698242188,288.86907958984375,30.954925537109375,270.3599853515625,54.643836975097656
2021-10-14,41.68555450439453,96.75239562988281,140.80235290527344,295.1473083496094,31.673049926757812,272.7733459472656,55.47597122192383
