Date,JNJ,KO,PEP,PG,WMT
2021-07-02,154.2110595703125,49.12272644042969,135.9147491455078,125.35498046875,44.50883102416992
2021-07-06,153.28936767578125,48.85072326660156,136.1156005859375,125.42877960205078,44.454830169677734
2021-07-07,154.60348510742188,49.249656677246094,136.7179412841797,126.36962890625,44.38175964355469
2021-07-08,154.3023681640625,49.077392578125,136.78184509277344,126.35118865966797,44.34364318847656
2021-07-09,154.91380310058594,49.376583099365234,136.4350128173828,126.3973159790039,44.569190979003906
2021-07-12,154.66737365722656,49.394710540771484,136.46238708496094,126.49876403808594,44.489768981933594
2021-07-13,154.4757080078125,49.88431167602539,139.611328125,126.34194946289062,44.658138275146484
2021-07-14,155.52523803710938,51.00856018066406,141.05343627929688,127.2735824584961,44.96628189086914
2021-07-15,153.65438842773438,51.17176055908203,141.7014923095703,128.36203002929688,45.001220703125
2021-07-16,153.40798950195312,51.13550567626953,142.22177124023438,129.60728454589844,44.96944808959961
2021-07-19,152.29461669921875,50.528045654296875,142.2034912109375,129.54269409179688,44.8646240234375
2021-07-20,153.72740173339844,50.61870574951172,142.22177124023438,128.85093688964844,45.067935943603516
2021-07-21,154.67649841308594,51.27149963378906,141.69236755371094,128.39891052246094,44.845558166503906
2021-07-22,155.12367248535156,51.1989631652832,141.646728515625,127.9070053100586,44.87732696533203
2021-07-23,156.77548217773438,51.688560485839844,143.46304321289062,129.7541046142578,45.245826721191406
2021-07-26,156.8485107421875,51.733890533447266,143.3626708984375,130.20892333984375,45.30936050415039
2021-07-27,157.5694580078125,51.915225982666016,144.15672302246094,130.73800659179688,45.31253433227539
2021-07-28,157.13137817382812,51.44376754760742,142.83328247070312,128.79806518554688,45.1282958984375
2021-07-29,157.13137817382812,51.72482681274414,143.12535095214844,129.46636962890625,45.18547058105469
2021-07-30,157.14964294433594,51.70669174194336,143.2531280517578,132.0189208984375,45.28394317626953
2021-08-02,157.21353149414062,51.5706901550293,142.67811584472656,131.69406127929688,45.17911911010742
2021-08-03,159.14822387695312,51.60696029663086,142.99752807617188,133.61544799804688,45.68738555908203
2021-08-04,158.20828247070312,50.863494873046875,140.606201171875,132.20455932617188,45.376068115234375
2021-08-05,158.50942993164062,51.22616195678711,140.8435516357422,132.26954650878906,46.217891693115234
2021-08-06,157.98011779785156,51.35309982299805,140.8617706298828,131.25779724121094,46.13530349731445
2021-08-09,158.5276641845703,51.36216735839844,140.8800506591797,131.97250366210938,46.24648666381836
2021-08-10,158.58245849609375,51.49816131591797,140.9530487060547,132.05604553222656,47.23127746582031
2021-08-11,158.6097869873047,51.434696197509766,141.50979614257812,132.38095092773438,47.65377426147461
2021-08-12,159.88743591308594,51.5344352722168,141.5372314453125,132.68722534179688,47.5262336730957
2021-08-13,160.845703125,51.88801956176758,142.8606719970703,133.32769775390625,47.676090240478516
2021-08-16,162.2967071533203,52.11469268798828,144.2571563720703,134.2559051513672,48.0650749206543
2021-08-17,163.7842559814453,51.9333610534668,144.12020874023438,134.47869873046875,48.04912567138672
2021-08-18,161.70355224609375,51.22616195678711,142.64161682128906,133.01210021972656,47.53899002075195
2021-08-19,162.96290588378906,51.55255889892578,145.04209899902344,134.580810546875,47.86101531982422
2021-08-20,163.75686645507812,51.35309982299805,144.5309600830078,134.673583984375,48.28825759887695
2021-08-23,163.04998779296875,51.17176055908203,144.07460021972656,133.9867401123047,47.969425201416016
2021-08-24,161.01197814941406,50.78190231323242,142.28562927246094,132.9007110595703,47.475223541259766
2021-08-25,159.94705200195312,50.836299896240234,141.65586853027344,132.42733764648438,47.49435043334961
2021-08-26,159.0933074951172,50.355777740478516,141.13560485839844,132.19529724121094,46.981021881103516
2021-08-27,158.7536163330078,50.45550537109375,141.41854858398438,132.0931854248047,46.71638488769531
2021-08-30,159.423828125,50.936038970947266,142.3860626220703,132.66868591308594,47.092613220214844
2021-08-31,158.93727111816406,51.05390548706055,142.74200439453125,132.16741943359375,47.220149993896484
2021-09-01,159.49725341796875,51.39842224121094,144.12933349609375,133.51333618164062,47.11811828613281
2021-09-02,160.5896759033203,51.47096252441406,144.2350311279297,133.61544799804688,47.36680603027344
2021-09-03,160.6906280517578,51.434696197509766,144.36370849609375,133.70826721191406,47.586814880371094
2021-09-07,158.1936492919922,50.4736328125,142.01109313964844,133.20706176757812,46.955509185791016
2021-09-08,157.80804443359375,51.15362548828125,144.02366638183594,134.21878051757812,47.01609420776367
2021-09-09,154.29205322265625,50.64590835571289,143.11386108398438,133.65257263183594,46.68449401855469
2021-09-10,153.28224182128906,50.41924285888672,142.86573791503906,133.7825469970703,46.5155143737793
2021-09-13,152.20814514160156,50.836299896240234,143.14144897460938,135.22125244140625,46.25087356567383
2021-09-14,151.29013061523438,50.87283706665039,142.5808563232422,134.9892120361328,46.00856018066406
2021-09-15,151.8592987060547,51.046409606933594,143.38037109375,134.70144653320312,46.0882682800293
2021-09-16,151.6757049560547,50.562252044677734,142.95765686035156,133.7639617919922,46.24130630493164
2021-09-17,151.2442169189453,49.73097229003906,141.64349365234375,133.97744750976562,46.14564895629883
2021-09-20,150.38128662109375,49.38383865356445,141.16558837890625,132.63153076171875,45.511173248291016
