Date,BA,BTC-USD,ETH-USD,LTC-USD,NVDA,TSLA,XRP-USD
2023-08-28,227.05999755859375,26106.150390625,1652.4573974609375,65.5425033569336,46.816978454589844,238.82000732421875,0.523248016834259
2023-08-29,227.25,27727.392578125,1729.7257080078125,68.89247131347656,48.765228271484375,257.17999267578125,0.5400649905204773
2023-08-30,228.85000610351562,27297.265625,1705.1121826171875,67.65953063964844,49.24504089355469,256.8999938964844,0.528194010257721
2023-08-31,224.02999877929688,25931.47265625,1645.63916015625,63.951377868652344,49.33600616455078,258.0799865722656,0.510798990726471
2023-09-01,223.39999389648438,25800.724609375,1628.4912109375,63.00745391845703,48.490333557128906,245.00999450683594,0.498075008392334
2023-09-05,222.57000732421875,25779.982421875,1633.62939453125,63.123634338378906,48.52931594848633,256.489990234375,0.5054110288619995
2023-09-06,217.9499969482422,25753.236328125,1632.2523193359375,62.84352493286133,47.0467643737793,251.9199981689453,0.5032430291175842
2023-09-07,216.0500030517578,26240.1953125,1647.5982666015625,63.62236785888672,46.227012634277344,251.49000549316406,0.5048570036888123
2023-09-08,211.27000427246094,25905.654296875,1636.1378173828125,62.57698059082031,45.5582160949707,248.5,0.5048499703407288
2023-09-11,211.00999450683594,25162.654296875,1551.6376953125,58.837158203125,45.164337158203125,273.5799865722656,0.474373996257782
2023-09-12,210.64999389648438,25833.34375,1592.429443359375,60.01279067993164,44.85642623901367,267.4800109863281,0.4807380139827728
2023-09-13,208.39999389648438,26228.32421875,1607.988525390625,62.00352096557617,45.47124481201172,271.29998779296875,0.48377498984336853
2023-09-14,209.0500030517578,26539.673828125,1626.974365234375,62.808536529541016,45.56721878051758,276.0400085449219,0.48945701122283936
2023-09-15,208.11000061035156,26608.693359375,1641.640380859375,65.99552917480469,43.886722564697266,274.3900146484375,0.5008749961853027
2023-09-18,205.1199951171875,26754.28125,1637.3470458984375,65.89459991455078,43.952701568603516,265.2799987792969,0.5032029747962952
2023-09-19,204.47999572753906,27211.1171875,1643.544677734375,67.33423614501953,43.5068359375,266.5,0.5141509771347046
2023-09-20,202.3699951171875,27132.0078125,1622.890625,64.56434631347656,42.226226806640625,262.5899963378906,0.5213549733161926
2023-09-21,199.9499969482422,26567.6328125,1584.3070068359375,64.69098663330078,41.00459289550781,255.6999969482422,0.5071790218353271
2023-09-22,197.7100067138672,26579.568359375,1593.268310546875,64.33540344238281,41.597412109375,244.8800048828125,0.5125100016593933
2023-09-25,198.77999877929688,26298.48046875,1588.3228759765625,64.33724212646484,42.209228515625,246.99000549316406,0.5054609775543213
2023-09-26,195.63999938964844,26217.25,1593.417236328125,63.75851058959961,41.89832305908203,244.1199951171875,0.5017079710960388
2023-09-27,195.4600067138672,26352.716796875,1597.4912109375,63.486812591552734,42.45515441894531,240.5,0.4995970129966736
2023-09-28,190.42999267578125,27021.546875,1652.8826904296875,65.23880767822266,43.075965881347656,246.3800048828125,0.5095250010490417
2023-09-29,191.67999267578125,26911.720703125,1667.94384765625,65.63209533691406,43.48584747314453,250.22000122070312,0.5217189788818359
2023-10-02,187.8300018310547,27530.78515625,1663.6275634765625,66.01112365722656,44.768455505371094,251.60000610351562,0.51283198595047
2023-10-03,188.9199981689453,27429.978515625,1656.6856689453125,65.49351501464844,43.50383377075195,246.52999877929688,0.5383870005607605
2023-10-04,186.72999572753906,27799.39453125,1647.838134765625,64.45206451416016,44.02768325805664,261.1600036621094,0.5329310297966003
2023-10-05,186.2899932861328,27415.912109375,1611.4764404296875,64.8587646484375,44.67448425292969,260.04998779296875,0.5233659744262695
2023-10-06,187.3800048828125,27946.59765625,1645.83154296875,65.53318786621094,45.7481575012207,260.5299987792969,0.5261930227279663
2023-10-09,188.49000549316406,27583.677734375,1579.806640625,63.11105728149414,45.25930404663086,259.6700134277344,0.5032269954681396
2023-10-10,193.52999877929688,27391.01953125,1567.7130126953125,63.621070861816406,45.784149169921875,263.6199951171875,0.497435986995697
2023-10-11,196.07000732421875,26873.3203125,1566.2547607421875,61.499820709228516,46.79184341430664,262.989990234375,0.48883798718452454
2023-10-12,191.3000030517578,26756.798828125,1539.6124267578125,61.12781524658203,46.9307975769043,258.8699951171875,0.48304998874664307
2023-10-13,184.91000366210938,26862.375,1552.0894775390625,61.574058532714844,45.44724655151367,251.1199951171875,0.48569899797439575
2023-10-16,184.92999267578125,28519.466796875,1600.5343017578125,63.337162017822266,46.081058502197266,253.9199981689453,0.49797698855400085
