Date,BTC-USD,ETH-USD,GOOGL,GS,LTC-USD,MSFT,XRP-USD
2021-07-27,39406.94140625,2298.33349609375,131.57420349121094,343.83172607421875,134.6178741455078,278.8106689453125,0.6446040272712708
2021-07-28,39995.90625,2296.54541015625,135.75784301757812,343.272216796875,139.83660888671875,278.49920654296875,0.7254449725151062
2021-07-29,40008.421875,2380.956787109375,135.44212341308594,346.3175048828125,141.3212890625,278.771728515625,0.7480170130729675
2021-07-30,42235.546875,2466.96142578125,134.3937225341797,343.8684387207031,145.7750244140625,277.224609375,0.7521190047264099
2021-08-02,39201.9453125,2610.1533203125,134.5214080810547,346.9046325683594,141.50550842285156,277.1371154785156,0.7392200231552124
2021-08-03,38152.98046875,2502.349609375,135.2949981689453,348.8950500488281,138.2908477783203,279.375,0.7127289772033691
2021-08-04,39747.50390625,2724.619873046875,134.791748046875,346.6018981933594,142.623046875,278.7815246582031,0.7304880023002625
2021-08-05,40869.5546875,2827.328857421875,135.91494750976562,352.5091247558594,143.43597412109375,281.7102966308594,0.7331510186195374
2021-08-06,42816.5,2890.941650390625,135.40321350097656,364.9748840332031,147.8009490966797,281.6518859863281,0.7465130090713501
2021-08-09,46365.40234375,3167.856201171875,136.57481384277344,366.80023193359375,166.516357421875,280.5523986816406,0.8185529708862305
2021-08-10,45585.03125,3141.691162109375,136.46908569335938,374.2210693359375,165.46041870117188,278.7133483886719,0.8512470126152039
2021-08-11,45593.63671875,3164.2451171875,135.9423828125,379.65130615234375,170.93594360351562,279.2096252441406,1.0125240087509155
2021-08-12,44428.2890625,3043.414306640625,136.85511779785156,380.66949462890625,165.1310272216797,281.992431640625,0.9645490050315857
2021-08-13,47793.3203125,3322.211669921875,137.38729858398438,376.79864501953125,183.2860870361328,284.950439453125,1.089959979057312
2021-08-16,46004.484375,3156.509521484375,137.96786499023438,374.5696105957031,178.8544921875,286.6532897949219,1.1909929513931274
2021-08-17,44695.359375,3014.845947265625,136.3239288330078,371.4692077636719,168.84263610839844,285.17425537109375,1.0981990098953247
2021-08-18,44801.1875,3020.08984375,135.11444091796875,365.8096008300781,167.3966064453125,283.4291687011719,1.14609694480896
2021-08-19,46717.578125,3182.7021484375,135.34486389160156,361.01226806640625,175.493408203125,289.3175048828125,1.232841968536377
2021-08-20,49339.17578125,3286.935302734375,137.09005737304688,363.1219482421875,183.62852478027344,296.7169189453125,1.2632219791412354
2021-08-23,49546.1484375,3319.25732421875,139.6956024169922,368.24041748046875,187.10643005371094,296.9996337890625,1.2472699880599976
2021-08-24,47706.1171875,3172.456298828125,140.91258239746094,374.7621765136719,173.57681274414062,295.0205993652344,1.1373519897460938
2021-08-25,48960.7890625,3224.915283203125,141.72805786132812,378.94500732421875,177.6032257080078,294.42596435546875,1.1725289821624756
2021-08-26,46942.21875,3100.325439453125,141.0911407470703,378.29376220703125,168.08558654785156,291.5792541503906,1.0752660036087036
2021-08-27,49058.66796875,3270.600830078125,143.64830017089844,384.9715270996094,175.98440551757812,292.1934814453125,1.1884729862213135
2021-08-30,47054.984375,3224.374267578125,144.2333526611328,379.3852844238281,167.42466735839844,295.96624755859375,1.1014349460601807
2021-08-31,47166.6875,3433.732666015625,144.34007263183594,381.14581298828125,171.6592254638672,294.2991943359375,1.1875929832458496
2021-09-01,48847.02734375,3834.828125,144.8568115234375,381.2840881347656,180.97216796875,294.25042724609375,1.234889030456543
2021-09-02,49327.72265625,3790.989990234375,142.93307495117188,382.058349609375,183.61724853515625,293.5875244140625,1.256324052810669
2021-09-03,50025.375,3940.61474609375,143.38446044921875,379.1180419921875,212.96597290039062,293.57781982421875,1.2914350032806396
2021-09-07,46811.12890625,3426.394287109375,143.92413330078125,378.2054748535156,178.11439514160156,292.6418762207031,1.1250989437103271
2021-09-08,46091.390625,3497.315185546875,143.33607482910156,373.3018493652344,179.72467041015625,292.671142578125,1.1007200479507446
2021-09-09,46391.421875,3427.340087890625,143.1864471435547,372.9147644042969,180.37680053710938,289.7854309082031,1.0894010066986084
2021-09-10,44883.91015625,3211.505859375,140.5280303955078,371.90087890625,174.29603576660156,288.2840881347656,1.0572669506072998
2021-09-13,44963.07421875,3285.51171875,141.98094177246094,377.228515625,179.48394775390625,289.5320129394531,1.0646779537200928
2021-09-14,47092.4921875,3429.169677734375,142.19239807128906,372.09442138671875,183.13906860351562,292.2617492675781,1.0965739488601685
2021-09-15,48176.34765625,3615.28271484375,144.07276916503906,370.4906005859375,189.23941040039062,297.1654052734375,1.121353030204773
2021-09-16,47783.359375,3571.294921875,143.25527954101562,365.6330871582031,185.53807067871094,297.5553283691406,1.0914980173110962
2021-09-17,47267.51953125,3398.538818359375,140.4522247314453,360.82159423828125,179.68408203125,292.33966064453125,1.0655980110168457
2021-09-20,42843.80078125,2958.993408203125,138.37686157226562,348.534912109375,156.46401977539062,286.9095458984375,0.9171519875526428
2021-09-21,40693.67578125,2764.43115234375,138.6895751953125,346.4241943359375,148.38987731933594,287.3969421386719,0.8763290047645569
2021-09-22,43574.5078125,3077.867919921875,139.93699645996094,355.3004455566406,161.41200256347656,291.08203125,1.0040760040283203
2021-09-23,44895.09765625,3155.523681640625,140.86720275878906,361.1902770996094,163.81834411621094,292.0375061035156,1.0020400285720825
2021-09-24,42839.75,2931.669189453125,141.8637237548828,360.2593078613281,152.2317352294922,291.8327331542969,0.9459239840507507
2021-09-27,42235.73046875,2934.138916015625,140.72354125976562,368.51806640625,145.34957885742188,286.7828369140625,0.9236850142478943
2021-09-28,41034.54296875,2807.296630859375,135.49449157714844,359.0150146484375,140.5971221923828,276.4002380371094,0.893688976764679
2021-09-29,41564.36328125,2853.143310546875,134.0216522216797,354.7658386230469,144.9186248779297,276.8681945800781,0.9283490180969238
2021-09-30,43790.89453125,3001.678955078125,133.34580993652344,348.4427185058594,153.1479949951172,274.8405456542969,0.9526360034942627
2021-10-01,48116.94140625,3307.51611328125,136.2057342529297,350.258544921875,166.1322021484375,281.8401184082031,1.0426239967346191
2021-10-04,49112.90234375,3380.089111328125,133.32936096191406,344.866455078125,167.54014587402344,276.0005187988281,1.043004035949707
2021-10-05,51514.8125,3518.5185546875,135.68701171875,355.6138000488281,173.89108276367188,281.5086364746094,1.0855029821395874
2021-10-06,55361.44921875,3580.56201171875,137.2252197265625,357.67852783203125,178.70567321777344,285.7493896484375,1.0776560306549072
2021-10-07,53805.984375,3587.974853515625,138.88111877441406,360.04736328125,178.771728515625,287.4457092285156,1.0680259466171265
2021-10-08,53967.84765625,3563.75927734375,139.4402313232422,362.06591796875,175.97238159179688,287.4457092285156,1.0628910064697266
2021-10-11,57484.7890625,3545.35400390625,138.5708770751953,355.08843994140625,179.42605590820312,286.84130859375,1.137887954711914
2021-10-12,56041.05859375,3492.5732421875,136.11196899414062,356.2774963378906,172.79776000976562,285.52520751953125,1.1018589735031128
2021-10-13,57401.09765625,3606.20166015625,137.24215698242188,356.0746765136719,177.62832641601562,288.8690490722656,1.128391981124878
2021-10-14,57321.5234375,3786.01416015625,140.80235290527344,360.5820007324219,180.11839294433594,295.1473388671875,1.132315993309021
2021-10-15,61593.94921875,3862.634765625,141.01881408691406,374.28814697265625,188.8141326904297,296.5706787109375,1.1405500173568726
2021-10-18,62026.078125,3748.76025390625,142.42532348632812,381.3117370605469,185.55674743652344,299.5733947753906,1.0838420391082764
2021-10-19,64261.9921875,3877.65087890625,142.88319396972656,379.9014587402344,188.9398193359375,300.48974609375,1.092079997062683
2021-10-20,65992.8359375,4155.9921875,141.4188232421875,375.9656677246094,206.87078857421875,299.6902770996094,1.1423280239105225
2021-10-21,62210.171875,4054.32275390625,141.53553771972656,375.6891784667969,196.8691864013672,302.9561767578125,1.0893150568008423
2021-10-22,60692.265625,3970.181884765625,137.22669982910156,381.89239501953125,190.82228088378906,301.39642333984375,1.0883740186691284
2021-10-25,63039.82421875,4217.876953125,137.1074981689453,382.28875732421875,195.299560546875,300.3922424316406,1.0951579809188843
2021-10-26,60363.79296875,4131.10205078125,138.9644012451172,384.92486572265625,197.4688720703125,302.3224792480469,1.108093023300171
2021-10-27,58482.38671875,3930.25732421875,145.8563232421875,378.82305908203125,179.33412170410156,315.0545959472656,0.9954519867897034
2021-10-28,60622.13671875,4287.31884765625,145.48873901367188,382.35333251953125,189.97763061523438,316.2049560546875,1.0588200092315674
2021-10-29,62227.96484375,4414.74658203125,147.68032836914062,380.99835205078125,196.34471130371094,323.2923583984375,1.0815030336380005
2021-11-01,61004.40625,4324.626953125,143.14256286621094,384.086181640625,197.55499267578125,321.098876953125,1.0928670167922974
2021-11-02,63226.40234375,4584.798828125,145.07327270507812,390.6765441894531,200.7246856689453,324.76446533203125,1.1361960172653198
2021-11-03,62970.046875,4607.19384765625,146.23590087890625,385.19219970703125,207.11013793945312,325.6127014160156,1.2087960243225098
2021-11-04,61452.23046875,4537.32421875,147.90127563476562,376.1315612792969,202.96798706054688,327.99139404296875,1.202003002166748
2021-11-05,61125.67578125,4486.2431640625,148.48434448242188,375.21905517578125,199.53793334960938,327.620849609375,1.161532998085022
2021-11-08,67566.828125,4812.08740234375,148.6628875732422,376.3804626464844,228.69619750976562,328.52752685546875,1.282377004623413
2021-11-09,66971.828125,4735.06884765625,148.55067443847656,373.6244812011719,262.9067077636719,327.513671875,1.258929967880249
2021-11-10,64995.23046875,4636.17431640625,145.5331268310547,367.8821105957031,261.2629699707031,322.4930114746094,1.1933729648590088
2021-11-11,64949.9609375,4730.38427734375,145.4064483642578,370.85009765625,263.0867004394531,324.08203125,1.2183640003204346
2021-11-12,64155.94140625,4667.115234375,148.31076049804688,373.2189025878906,251.55836486816406,328.2643127441406,1.1893550157546997
2021-11-15,63557.87109375,4557.50390625,148.08531188964844,373.1267395019531,262.7633972167969,327.63067626953125,1.1713709831237793
2021-11-16,60161.24609375,4216.365234375,147.5107421875,371.54132080078125,230.59942626953125,330.9842834472656,1.0909340381622314
