Date,BAC,COST,CVX,MRNA,NVDA,PFE,XRP-USD
2021-10-27,43.50762939453125,468.61309814453125,99.65116119384766,340.8800048828125,24.40909194946289,37.76982879638672,0.9954519867897034
2021-10-28,44.19205856323242,470.7339782714844,100.58480072021484,347.9200134277344,24.898252487182617,37.95442199707031,1.0588200092315674
2021-10-29,44.19205856323242,471.70318603515625,101.80298614501953,345.2099914550781,25.523183822631836,38.446651458740234,1.0815030336380005
2021-11-01,44.25680160522461,472.0198669433594,101.83856201171875,337.1700134277344,25.782733917236328,38.35874938964844,1.0928670167922974
2021-11-02,44.28455352783203,476.9332275390625,101.21613311767578,348.6400146484375,26.355751037597656,39.949710845947266,1.1361960172653198
2021-11-03,44.737754821777344,482.0577087402344,100.48699188232422,345.9200134277344,26.55241584777832,39.39594650268555,1.2087960243225098
2021-11-04,43.775848388671875,494.8113098144531,100.93158721923828,284.0199890136719,29.749927520751953,38.88166046142578,1.202003002166748
2021-11-05,43.44288635253906,492.4122314453125,102.02527618408203,236.99000549316406,29.701011657714844,43.10234069824219,1.161532998085022
2021-11-08,43.78510284423828,483.4779968261719,102.38984680175781,244.67999267578125,30.75120735168457,42.85406494140625,1.282377004623413
2021-11-09,43.359642028808594,488.1802673339844,103.14566040039062,236.85000610351562,30.60445785522461,41.94076919555664,1.258929967880249
2021-11-10,43.6833610534668,485.1093444824219,101.50064086914062,228.9600067138672,29.408512115478516,43.46588134765625,1.1933729648590088
